comp gfa{AM,AC,CR}
Si15Ti15Zr70 AM
Si15Ti20Zr65 AM
Si15Ti25Zr60 AM
Si15Ti30Zr55 AM
Si15Ti35Zr50 AM
Si15Ti40Zr45 AM
Si15Ti45Zr40 AM
Si15Ti50Zr35 AM
Si15Ti55Zr30 AM
Si15Ti60Zr25 AM
Si15Ti65Zr20 AM
Si15Ti70Zr15 AM
Si15Ti75Zr10 AM
Si15Ti80Zr5 AM
Si15Ti85Zr0 AM
Si0Ti15Zr85 AM
Si0Ti20Zr80 AM
Si0Ti22Zr78 AM
Si5Ti12Zr83 AM
Si5Ti15Zr80 AM
Si5Ti20Zr75 AM
Si5Ti23Zr72 AM
Si10Ti10Zr80 AM
Si10Ti15Zr75 AM
Si10Ti20Zr70 AM
Si10Ti24Zr66 AM
Si13Ti0Zr87 AM
Si15Ti9Zr76 AM
Si15Ti15Zr70 AM
Si15Ti20Zr65 AM
Si15Ti25Zr60 AM
Si20Ti9Zr71 AM
Si20Ti15Zr65 AM
Si20Ti20Zr60 AM
Si20Ti25Zr55 AM
Si25Ti8Zr67 AM
Si25Ti15Zr60 AM
Si25Ti20Zr55 AM
Si25Ti25Zr50 AM
Si30Ti8Zr62 AM
Si30Ti15Zr55 AM
Si30Ti20Zr50 AM
Si30Ti26Zr44 AM
Si35Ti8Zr57 AM
Si35Ti15Zr50 AM
Si35Ti20Zr45 AM
Si35Ti26Zr39 AM
Si40Ti8Zr52 AM
Si40Ti15Zr45 AM
Si40Ti20Zr40 AM
Si40Ti26Zr34 AM
Si45Ti8Zr47 AM
Si45Ti15Zr40 AM
Si45Ti20Zr35 AM
Si45Ti25Zr30 AM
Si50Ti8Zr42 AM
Si50Ti15Zr35 AM
Si50Ti20Zr30 AM
Si50Ti25Zr25 AM
Si55Ti9Zr36 AM
Si55Ti15Zr30 AM
Si55Ti20Zr25 AM
Si55Ti24Zr21 AM
Si60Ti9Zr31 AM
Si60Ti15Zr25 AM
Si60Ti20Zr20 AM
Si60Ti24Zr16 AM
Si65Ti10Zr25 AM
Si65Ti15Zr20 AM
Si65Ti20Zr15 AM
Si65Ti23Zr12 AM
Si70Ti11Zr19 AM
Si70Ti15Zr15 AM
Si70Ti20Zr10 AM
Si70Ti22Zr8 AM
Si75Ti12Zr13 AM
Si75Ti15Zr10 AM
Si75Ti20Zr5 AM
Si75Ti22Zr3 AM
Si80Ti14Zr6 AM
Si80Ti15Zr5 AM
Si80Ti20Zr0 AM
Si85Ti15Zr0 AM
Si0Ti90Zr10 CR
Si82Ti8Zr10 CR
Si84Ti6Zr10 CR
Si86Ti4Zr10 CR
Si88Ti2Zr10 CR
Si15V0Zr85 AM
Si15V10Zr75 AM
Si15V20Zr65 AM
Si15V30Zr55 AM
Si15V40Zr45 AM
Si15W0Zr85 AM
Si15 10Zr75 AM
